Company,Street,City,State,Zip,Activities
mennonite central committee us,3344 320th St.,Wellman,IA,52356,Meat Processing
mennonite central committee us,3344 320th St.,Wellman,IA,52356,Poultry Processing
mennonite central committee us,121 East 30th Street,North Newton,KS,67117,Meat Processing
mennonite central committee us,121 East 30th Street,North Newton,KS,67117,Poultry Processing
mennonite central committee us,121 East 30th Street,Newton,KS,67117,Certification - Export
mennonite central committee us,200 S. Caddo,Hydro,OK,73048,Meat Processing
mennonite central committee us,200 S. Caddo,Hydro,OK,73048,Poultry Processing
mennonite central committee us,21 South 11th Street,Akron,PA,17501,Meat Processing
mennonite central committee us,21 South 11th Street,Akron,PA,17501,Poultry Processing
mennonite central committee us,Dinky's Auction Center,Montgomery,IN,47558,Meat Processing
mennonite central committee us,Dinky's Auction Center,Montgomery,IN,47558,Poultry Processing
mercado meat distribution,560 North Tehama Street,Willows,CA,95988,Meat Processing
mercado meat distribution,560 North Tehama Street,Willows,CA,95988,Poultry Processing
merchandise warehouse,1414 South West St.,Indianapolis,IN,46225,Certification - Export
merchandise warehouse,1414 South West St.,Indianapolis,IN,46225,Identification - Meat
merchandise warehouse,1414 South West St.,Indianapolis,IN,46225,Identification - Poultry
merchant's market group,200 Dr. Martin Luther King Jr. Blvd.,Riviera Beach,FL,33404,Certification - Export
merchant's market group,200 Dr. Martin Luther King Jr. Blvd.,Riviera Beach,FL,33404,Identification - Meat
merchant's market group,200 Dr. Martin Luther King Jr. Blvd.,Riviera Beach,FL,33404,Identification - Poultry
merchants distributors,5001 Alex Lee Blvd,Hickory,NC,28601,Certification - Export
merchants distributors,5001 Alex Lee Blvd,Hickory,NC,28601,Identification - Meat
merchants distributors,5001 Alex Lee Blvd,Hickory,NC,28601,Identification - Poultry
merchants terminal delaware,2 Dock View Drive,New Castle,DE,19720,Imported Product
merchants terminal delaware,7950 Oceano Ave.,Jessup,MD,20794,Certification - Export
merchants terminal delaware,7950 Oceano Ave.,Jessup,MD,20794,Identification - Meat
merchants terminal delaware,7950 Oceano Ave.,Jessup,MD,20794,Identification - Poultry
merchants terminal delaware,7950 Oceano Ave.,Jessup,MD,20794,Off-Premise Freezing - Meat
merchants terminal delaware,7950 Oceano Ave.,Jessup,MD,20794,Off-Premise Freezing - Poultry
merchants terminal delaware,4851 Holabird Ave.,Baltimore,MD,21224,Certification - Export
merchants terminal delaware,4851 Holabird Ave.,Baltimore,MD,21224,Identification - Meat
merchants terminal delaware,4851 Holabird Ave.,Baltimore,MD,21224,Identification - Poultry
merchants terminal delaware,4851 Holabird Ave.,Baltimore,MD,21224,Identification - Siluriformes
merchants terminal delaware,4851 Holabird Ave.,Baltimore,MD,21224,Off-Premise Freezing - Meat
merchants terminal delaware,4851 Holabird Ave.,Baltimore,MD,21224,Off-Premise Freezing - Poultry
merchants terminal delaware,4851 Holabird Ave.,Baltimore,MD,21224,Off-Premise Freezing - Siluriformes
merchants terminal delaware,7950 Oceano Avenue,Jessup,MD,20794,Imported Product
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Meat Processing
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Meat Slaughter
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Poultry Processing
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Poultry Slaughter
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Voluntary Processing - Meat
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Voluntary Processing - Poultry
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Voluntary Processing - Rabbit
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Voluntary Slaughter - Poultry
meridian meat packers,245 Blue Heron,Meridian,ID,83646,Volun
meridian meat and sausage,119 East Bower,Meridian,ID,83642,Meat Processing
meridian meat and sausage,119 East Bower,Meridian,ID,83642,Poultry Processing
meridian meat and sausage,119 East Bower,Meridian,ID,83642,Voluntary Processing - Meat
meritage soups,18211 N.E. 68th Street,Redmond,WA,98052,Meat Processing
mesa meat processors,190 W 24 St,Hialeah,FL,33010,Meat Processing
mesa meats processing,6368 HWY 55,Mountainair,NM,87036,Meat Processing
mesa meats processing,6368 HWY 55,Mountainair,NM,87036,Meat Slaughter
messina meats,1230 Highway 99 W.,Orland,CA,95963,Identification - Meat
messina meats,1230 Highway 99 W.,Orland,CA,95963,Meat Processing
messina meats,1230 Highway 99 W.,Orland,CA,95963,Meat Slaughter
messina meats,1230 Highway 99 W.,Orland,CA,95963,Voluntary Slaughter - Meat
metrolina meats,1005 Woodcrest Place,Indian Trail,NC,28079,Meat Processing
metropolitan foods,6 West Belt,Wayne,NJ,07470,Meat Processing
metropolitan foods,6 West Belt,Wayne,NJ,07470,Poultry Processing
metz culinary management,1540 Northgate Blvd.,Sarasota,FL,34234,Meat Processing
meyer wholesale,100 Caspian Avenue,Caspian,MI,49915,Meat Processing
meyer wholesale,100 Caspian Avenue,Caspian,MI,49915,Poultry Processing
meyer's sausage,600 S. Main Street,Elgin,TX,78621,Meat Processing
meyer's sausage,600 S. Main Street,Elgin,TX,78621,Poultry Processing
mezban foods,9125 Diplomacy Row,Dallas,TX,75247,Meat Processing
mezban foods,9125 Diplomacy Row,Dallas,TX,75247,Poultry Processing
mi ranchito foods,606 Central Ave.,Bayard,NM,88023,Meat Processing
mi ranchito foods,606 Central Ave.,Bayard,NM,88023,Poultry Processing
mi ranchito foods,100 8th Street,Passaic,NJ,07055,Meat Processing
miami beef,4870 N.W. 157 Street,Miami,FL,33014,Meat Processing
miami beef,4870 N.W. 157 Street,Miami,FL,33014,Poultry Processing
miami desserts,"2445 W. 80th Street, Bay # 6",Hileah,FL,33016,Meat Processing
miami purveyors,7350 NW 8th St,Miami,FL,33126,Meat Processing
miami purveyors,7350 NW 8th St,Miami,FL,33126,Poultry Processing
michael angelo's gourmet foods,200 Michael Angelo Way,Austin,TX,78728,Meat Processing
michael angelo's gourmet foods,200 Michael Angelo Way,Austin,TX,78728,Poultry Processing
michael foods egg producnt pilot plant r&d,120 Tower Street South,Gaylord,MN,55334,Meat Processing
michael foods egg producnt pilot plant r&d,120 Tower Street South,Gaylord,MN,55334,Poultry Processing
michael foods egg products,105 N. Maint Street,Wakefield,NE,68784,Certification - Export
michael foods egg products,105 N. Maint Street,Wakefield,NE,68784,Egg Product
michael foods egg products,105 N. Maint Street,Wakefield,NE,68784,Voluntary Processing - Egg Products
michael foods egg products,101A North Oak Street,Wakefield,NE,68784,Certification - Export
michael foods egg products,101A North Oak Street,Wakefield,NE,68784,Egg Product
michael foods egg products,101A North Oak Street,Wakefield,NE,68784,Voluntary Processing - Egg Products
michael foods egg products,1260 Highway 18E,Britt,IA,50423,Egg Product
michael foods egg products,101 Delaware Street,Norwalk,IA,50211,Egg Product
michael foods egg products,68 Spain Road,Klingerstown,PA,17941,Meat Processing
michael foods egg products,68 Spain Road,Klingerstown,PA,17941,Poultry Processing
michael foods egg products,68 Spain Road,Klingerstown,PA,17941,Egg Product
michael's finer meats and seafoods,3775 Zane Trace Drive,Columbus,OH,43228,Certification - Trichinae
michael's finer meats and seafoods,3775 Zane Trace Drive,Columbus,OH,43228,Meat Processing
michael's finer meats and seafoods,3775 Zane Trace Drive,Columbus,OH,43228,Poultry Processing
michael's finer meats and seafoods,3775 Zane Trace Drive,Columbus,OH,43228,Voluntary Processing - Meat
michael's finer meats and seafoods,3775 Zane Trace Drive,Columbus,OH,43228,Voluntary Processing - Poultry
michael's finer meats and seafoods,3775 Zane Trace Drive,Columbus,OH,43228,Voluntary Processing - Rabbit
michigan brand,320 Heinlein Strasse,Frankenmuth,MI,48734,Animal Foods Inspection
michigan brand,320 Heinlein Strasse,Frankenmuth,MI,48734,Meat Processing
michigan brand,320 Heinlein Strasse,Frankenmuth,MI,48734,Poultry Processing
michigan brand,320 Heinlein Strasse,Frankenmuth,MI,48734,Voluntary Processing - Meat
michigan brand,320 Heinlein Strasse,Frankenmuth,MI,48734,Voluntary Processing - Poultry
michigan brand,1313 South Farragut Street,Bay City,MI,48708,Food Inspection
michigan brand,1313 South Farragut Street,Bay City,MI,48708,Meat Processing
michigan brand,1313 South Farragut Street,Bay City,MI,48708,Poultry Processing
michigan brand,1313 South Farragut Street,Bay City,MI,48708,Voluntary Processing - Meat
michigan brand,1313 South Farragut Street,Bay City,MI,48708,Voluntary Processing - Poultry
michigan brand,1313 South Farragut Street,Bay City,MI,48708,Voluntary Slaughter - Exotic
michigan natural storage,449 Howard Avenue,Holland,MI,49424,Certification - Export
michigan natural storage,449 Howard Avenue,Holland,MI,49424,Identification - Meat
michigan natural storage,449 Howard Avenue,Holland,MI,49424,Identification - Poultry
michigan natural storage,1200 Judd Avenue SW,Grand Rapids,MI,49509,Certification - Export
michigan natural storage,1200 Judd Avenue SW,Grand Rapids,MI,49509,Identification - Meat
michigan natural storage,1200 Judd Avenue SW,Grand Rapids,MI,49509,Identification - Poultry
michigan produce haulers,1340 Locust,Fremont,MI,49412,Identification - Meat
michigan produce haulers,1340 Locust,Fremont,MI,49412,Identification - Poultry
michigan state university dept of animal science,Anthony Hall,East Lansing,MI,48824,Meat Processing
michigan state university dept of animal science,Anthony Hall,East Lansing,MI,48824,Meat Slaughter
michigan state university dept of animal science,Anthony Hall,East Lansing,MI,48824,Poultry Processing
michigan state university dept of animal science,Anthony Hall,East Lansing,MI,48824,Poultry Slaughter
michigan turkey producers co-op,2140 Chicago Drive SW,Wyoming,MI,49519,Meat Processing
michigan turkey producers co-op,2140 Chicago Drive SW,Wyoming,MI,49519,Poultry Processing
michigan turkey producers co-op,2140 Chicago Drive SW,Wyoming,MI,49519,Poultry Slaughter
michigan turkey producers co-op,1100 Hall Street SW,Grand Rapids,MI,49503,Certification - Export
michigan turkey producers co-op,1100 Hall Street SW,Grand Rapids,MI,49503,Identification - Meat
michigan turkey producers co-op,1100 Hall Street SW,Grand Rapids,MI,49503,Identification - Poultry
michigan turkey producers co-op,1100 Hall Street SW,Grand Rapids,MI,49503,Meat Processing
michigan turkey producers co-op,1100 Hall Street SW,Grand Rapids,MI,49503,Poultry Processing
mickelsen pack,2011 Riverton Road,Blackfoot,ID,83221,Meat Processing
mickelsen pack,2011 Riverton Road,Blackfoot,ID,83221,Meat Slaughter
mickelsen pack,2011 Riverton Road,Blackfoot,ID,83221,Voluntary Processing - Meat
mickelsen pack,2011 Riverton Road,Blackfoot,ID,83221,Voluntary Processing - Poultry
mickelsen pack,2011 Riverton Road,Blackfoot,ID,83221,Voluntary Slaughter - Meat
mickelsen pack,2011 Riverton Road,Blackfoot,ID,83221,Voluntary Slaughter - Poultry
mickenzie jerky,"3059 Main Street, Ste 15",Hope Mills,NC,28348,Meat Processing
mickenzie jerky,"3059 Main Street, Ste 15",Hope Mills,NC,28348,Poultry Processing
mickey brown,263 Bergeron Street,Houma,LA,70364,Meat Processing
mickey's wholesale pizza,120 North Street,York,PA,17403,Meat Processing
micro summit processors,203 South Railroad St.,Micro,NC,27555,Meat Processing
micro summit processors,203 South Railroad St.,Micro,NC,27555,Meat Slaughter
micro summit processors,203 South Railroad St.,Micro,NC,27555,Poultry Processing
micronesian brokers,545 Chalan Machuate St.,Maite,GU,96910,Imported Product
mid-south sales,410 T. Frank Wathen Rd.,Uniontown,KY,42461,Meat Processing
mid-south sales,410 T. Frank Wathen Rd.,Uniontown,KY,42461,Poultry Processing
mid-town favorite beef,87 Water Street (rear),Fitchburg,MA,01420,Meat Processing
mid-town favorite beef,87 Water Street (rear),Fitchburg,MA,01420,Poultry Processing
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Certification - Export
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Identification - Meat
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Identification - Poultry
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Meat Processing
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Off-Premise Freezing - Egg Products
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Off-Premise Freezing - Meat
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Off-Premise Freezing - Poultry
midamar,1105 60th Ave. S.W.,Cedar Rapids,IA,52404,Poultry Proc
midland meat packing ny,5600 First Avenue A-21,Brooklyn,NY,11220,Meat Processing
midland meat packing ny,5600 First Avenue A-21,Brooklyn,NY,11220,Poultry Processing
mids spaghetti sauce,620 Main St. N.,Navarre,OH,44662,Meat Processing
midsouth packers,2682 Highway 42 South,Forsyth,GA,31029,Meat Processing
midsouth packers,2682 Highway 42 South,Forsyth,GA,31029,Meat Slaughter
midsouth packers,2682 Highway 42 South,Forsyth,GA,31029,Poultry Processing
midsouth packers,2682 Highway 42 South,Forsyth,GA,31029,Voluntary Processing - Exotic
midsouth packers,2682 Highway 42 South,Forsyth,GA,31029,Voluntary Processing - Meat
midsouth packers,2682 Highway 42 South,Forsyth,GA,31029,Voluntary Slaughter - Exotic
midsouth packers,2682 Highway 42 South,Forsyth,GA,31029,Voluntary Slaughter - Meat
midway international logistics,948 Bradley Street,Watertown,NY,13601,Certification - Export
midway international logistics,948 Bradley Street,Watertown,NY,13601,Imported Product
midway meats,3280 Clodfelter Rd.,Winston-Salem,NC,27107,Meat Processing
midwest kitchens,6950 51st  Street,Kenosha,WI,53144,Egg Product
midwest kitchens,6950 51st  Street,Kenosha,WI,53144,Meat Processing
midwest kitchens,6950 51st  Street,Kenosha,WI,53144,Poultry Processing
midwest kitchens,101 Ore Dock Road,Erie,PA,16507,Meat Processing
midwest kitchens,101 Ore Dock Road,Erie,PA,16507,Poultry Processing
midwest poultry processing,47422 State Hwy V,Rutledge,MO,63563,Poultry Processing
midwest poultry processing,47422 State Hwy V,Rutledge,MO,63563,Poultry Slaughter
midwest refrigerated milwaukee,11225 W. County Line Road,Milwaukee,WI,53224,Certification - Export
midwest refrigerated milwaukee,11225 W. County Line Road,Milwaukee,WI,53224,Identification - Meat
midwest refrigerated milwaukee,11225 W. County Line Road,Milwaukee,WI,53224,Identification - Poultry
midwest refrigerated milwaukee,8501 W Brown Deer Road,Milwaukee,WI,53224,Identification - Meat
midwest refrigerated services,1601 Fairfax Trafficway,Kansas City,KS,66115,Certification - Export
midwest refrigerated services,1601 Fairfax Trafficway,Kansas City,KS,66115,Certification - Trichinae
midwest refrigerated services,1601 Fairfax Trafficway,Kansas City,KS,66115,Identification - Meat
midwest refrigerated services,1601 Fairfax Trafficway,Kansas City,KS,66115,Identification - Poultry
midwest regional processing,1100 Wilburn Rd.,Sun Prairie,WI,53590,Meat Processing
midwest regional processing,1100 Wilburn Rd.,Sun Prairie,WI,53590,Poultry Processing
midwest research swine,3413 11th Street East,Glencoe,MN,55336,Meat Processing
midwest research swine,3413 11th Street East,Glencoe,MN,55336,Meat Slaughter
midwestern meats,4308 E. Main St.,Mesa,AZ,85205,Meat Processing
midwestern meats,4308 E. Main St.,Mesa,AZ,85205,Poultry Processing
miesfeld's market,4811 Venture Drive,Sheboygan,WI,53083,Meat Processing
miesfeld's market,4811 Venture Drive,Sheboygan,WI,53083,Poultry Processing
miiller's llano smokehouse and mercantile,705 West Young,Llano,TX,78643,Meat Processing
miiller's llano smokehouse and mercantile,705 West Young,Llano,TX,78643,Poultry Processing
mikailian meat products,25310 Avenue Stanford,Valencia,CA,91355,Meat Processing
mikailian meat products,25310 Avenue Stanford,Valencia,CA,91355,Poultry Processing
mike's meat market,18501 County Rd 27,Sterling,CO,80751,Meat Processing
mike's meat market,18501 County Rd 27,Sterling,CO,80751,Poultry Processing
mike's meat market,18501 County Road 27,Sterling,CO,80751,Meat Processing
mike's meat market,18501 County Road 27,Sterling,CO,80751,Meat Slaughter
mike's meat market,18501 County Road 27,Sterling,CO,80751,Voluntary Processing - Meat
mike's meat market,18501 County Road 27,Sterling,CO,80751,Voluntary Slaughter - Meat
mike's quality meats,12110 Business Blvd.,Eagle River,AK,99577,Meat Processing
mike's quality meats,12110 Business Blvd.,Eagle River,AK,99577,Poultry Processing
milagro burritos,536 Cherokee St.,Denver,CO,80204,Meat Processing
milagro burritos,536 Cherokee St.,Denver,CO,80204,Poultry Processing
milan provision,108-15 Roosevelt Avenue,Corona,NY,11368,Meat Processing
